date,rank,team,rating,perc_ratings,wins,losses,w_pct,sos,sos_rank,division,gender,season,is_final,key
2020-09-03,68,Amherst College,0.2,20.4,11,5,0.69,-0.69,105,College,Men,2018,1,3223
2020-09-03,69,Whitman,0.19,20.3,26,8,0.76,-1.27,169,College,Men,2018,1,3224
2020-09-03,70,Chicago,0.17,19.9,19,11,0.63,-0.5,79,College,Men,2018,1,3225
2020-09-03,71,Illinois State,0.17,19.9,22,16,0.58,-0.18,63,College,Men,2018,1,3226
2020-09-03,72,Portland,0.14,19.4,18,3,0.86,-1.9,286,College,Men,2018,1,3227
2020-09-03,73,Arkansas,0.07,18.4,16,13,0.55,-0.06,57,College,Men,2018,1,3228
2020-09-03,74,Central Florida,0.05,18.0,14,22,0.39,0.78,15,College,Men,2018,1,3229
2020-09-03,75,Wisconsin-Whitewater,0.01,17.5,19,8,0.7,-1.04,139,College,Men,2018,1,3230
2020-09-03,76,Tennessee,0.0,17.4,17,8,0.68,-1.01,133,College,Men,2018,1,3231
2020-09-03,77,Bates,0.0,17.4,19,10,0.66,-0.7,106,College,Men,2018,1,3232
2020-09-03,78,Washington University,-0.01,17.3,16,14,0.53,-0.09,59,College,Men,2018,1,3233
2020-09-03,79,Georgia College,-0.01,17.2,20,6,0.77,-1.58,224,College,Men,2018,1,3234
2020-09-03,80,Michigan State,-0.01,17.2,13,8,0.62,-0.42,74,College,Men,2018,1,3235
2020-09-03,81,Iowa State,-0.05,16.7,18,17,0.51,-0.06,56,College,Men,2018,1,3236
2020-09-03,82,Missouri S&T,-0.07,16.4,24,9,0.73,-1.22,157,College,Men,2018,1,3237
2020-09-03,83,Wesleyan,-0.1,16.0,21,6,0.78,-1.39,194,College,Men,2018,1,3238
2020-09-03,84,John Brown,-0.11,15.9,20,11,0.65,-0.69,104,College,Men,2018,1,3239
2020-09-03,85,Purdue,-0.11,15.8,19,10,0.66,-0.89,121,College,Men,2018,1,3240
2020-09-03,86,Alabama-Huntsville,-0.11,15.8,21,14,0.6,-0.58,88,College,Men,2018,1,3241
2020-09-03,87,Tulane,-0.11,15.8,17,14,0.55,-0.33,69,College,Men,2018,1,3242
2020-09-03,88,Appalachian State,-0.12,15.7,17,13,0.57,-0.48,77,College,Men,2018,1,3243
2020-09-03,89,UCLA,-0.14,15.4,23,17,0.57,-0.51,81,College,Men,2018,1,3244
2020-09-03,90,Minnesota-Duluth,-0.15,15.4,14,13,0.52,-0.01,54,College,Men,2018,1,3245
2020-09-03,91,Vermont,-0.17,15.1,13,15,0.46,0.22,44,College,Men,2018,1,3246
2020-09-03,92,Pennsylvania,-0.2,14.6,18,12,0.6,-0.61,93,College,Men,2018,1,3247
2020-09-03,93,Alabama,-0.22,14.5,24,13,0.65,-1.01,135,College,Men,2018,1,3248
2020-09-03,94,Las Positas,-0.23,14.3,17,8,0.68,-1.29,172,College,Men,2018,1,3249
2020-09-03,95,Michigan Tech,-0.24,14.2,11,3,0.79,-1.71,249,College,Men,2018,1,3250
2020-09-03,96,California-Davis,-0.27,13.9,21,13,0.62,-0.79,118,College,Men,2018,1,3251
2020-09-03,97,Virginia,-0.28,13.8,17,18,0.49,-0.13,60,College,Men,2018,1,3252
2020-09-03,98,Michigan B,-0.28,13.7,18,2,0.9,-2.68,445,College,Men,2018,1,3253
2020-09-03,99,Delaware,-0.28,13.7,14,11,0.56,-0.47,76,College,Men,2018,1,3254
2020-09-03,100,Minnesota B,-0.3,13.4,13,6,0.68,-0.93,127,College,Men,2018,1,3255
2020-09-03,101,Lehigh,-0.3,13.4,15,12,0.56,-0.47,75,College,Men,2018,1,3256
2020-09-03,102,Oklahoma State,-0.32,13.2,20,16,0.56,-0.56,86,College,Men,2018,1,3257
2020-09-03,103,Tennessee-Chattanooga,-0.34,13.1,21,18,0.54,-0.64,99,College,Men,2018,1,3258
2020-09-03,104,Kentucky,-0.34,13.0,19,11,0.63,-0.98,131,College,Men,2018,1,3259
2020-09-03,105,Elon,-0.36,12.8,16,9,0.64,-1.01,134,College,Men,2018,1,3260
2020-09-03,106,Oregon State,-0.36,12.7,17,23,0.42,0.23,43,College,Men,2018,1,3261
2020-09-03,107,Oberlin,-0.37,12.7,24,12,0.67,-1.3,175,College,Men,2018,1,3262
2020-09-03,108,Nebraska,-0.38,12.5,20,15,0.57,-0.57,87,College,Men,2018,1,3263
2020-09-03,109,SUNY-Stony Brook,-0.39,12.5,16,6,0.73,-1.47,206,College,Men,2018,1,3264
2020-09-03,110,RIT,-0.39,12.5,15,8,0.65,-1.03,138,College,Men,2018,1,3265
2020-09-03,111,Mississippi State,-0.42,12.1,23,14,0.62,-1.08,142,College,Men,2018,1,3266
2020-09-03,112,Penn State,-0.44,11.9,15,22,0.41,0.15,48,College,Men,2018,1,3267
2020-09-03,113,Arizona,-0.45,11.8,17,14,0.55,-0.63,96,College,Men,2018,1,3268
2020-09-03,114,MIT,-0.45,11.8,18,9,0.67,-1.36,187,College,Men,2018,1,3269
2020-09-03,115,Wheaton Illinois,-0.45,11.8,14,2,0.88,-2.41,396,College,Men,2018,1,3270
2020-09-03,116,Cincinnati,-0.45,11.8,15,20,0.43,0.05,53,College,Men,2018,1,3271
2020-09-03,117,Baylor,-0.45,11.8,16,12,0.57,-0.78,117,College,Men,2018,1,3272
2020-09-03,118,Duke,-0.46,11.7,12,11,0.52,-0.32,68,College,Men,2018,1,3273
2020-09-03,119,Williams,-0.46,11.7,19,15,0.56,-0.72,109,College,Men,2018,1,3274
2020-09-03,120,California-Santa Barbara,-0.46,11.7,19,22,0.46,-0.14,61,College,Men,2018,1,3275
2020-09-03,121,North Park,-0.47,11.6,19,7,0.73,-1.78,262,College,Men,2018,1,3276
2020-09-03,122,North Carolina B,-0.49,11.4,16,8,0.67,-1.34,180,College,Men,2018,1,3277
2020-09-03,123,Texas Tech,-0.56,10.8,17,16,0.52,-0.59,90,College,Men,2018,1,3278
2020-09-03,124,Shippensburg,-0.56,10.7,25,9,0.74,-1.78,260,College,Men,2018,1,3279
2020-09-03,125,East Carolina,-0.57,10.6,14,11,0.56,-0.68,103,College,Men,2018,1,3280
2020-09-03,126,St Olaf,-0.58,10.5,18,6,0.75,-1.98,302,College,Men,2018,1,3281
2020-09-03,127,Army,-0.58,10.5,13,4,0.76,-1.84,274,College,Men,2018,1,3282
2020-09-03,128,Hamilton,-0.6,10.3,12,3,0.8,-1.98,303,College,Men,2018,1,3283
2020-09-03,129,Puget Sound,-0.62,10.1,25,13,0.66,-1.46,204,College,Men,2018,1,3284
2020-09-03,130,Boston University,-0.68,9.6,17,13,0.57,-0.91,126,College,Men,2018,1,3285
2020-09-03,131,Franciscan,-0.68,9.6,17,6,0.74,-1.92,288,College,Men,2018,1,3286
2020-09-03,132,North Allegheny,-0.7,9.5,6,1,0.86,-2.26,362,College,Men,2018,1,3287
2020-09-03,133,Davidson,-0.7,9.5,17,15,0.53,-0.84,119,College,Men,2018,1,3288
2020-09-03,134,Northern Arizona,-0.7,9.5,19,11,0.63,-1.37,189,College,Men,2018,1,3289
2020-09-03,135,Xavier,-0.72,9.3,19,11,0.63,-1.36,185,College,Men,2018,1,3290
2020-09-03,136,Akron,-0.73,9.2,16,8,0.67,-1.76,257,College,Men,2018,1,3291
2020-09-03,137,Indiana,-0.73,9.2,14,18,0.44,-0.34,70,College,Men,2018,1,3292
2020-09-03,138,Columbia,-0.8,8.6,12,5,0.71,-1.73,254,College,Men,2018,1,3293
2020-09-03,139,Case Western Reserve,-0.81,8.6,18,21,0.46,-0.53,83,College,Men,2018,1,3294
2020-09-03,140,Florida B,-0.82,8.5,16,5,0.76,-2.1,331,College,Men,2018,1,3295
2020-09-03,141,Nevada-Reno,-0.88,8.0,31,24,0.56,-1.22,156,College,Men,2018,1,3296
2020-09-03,142,Wisconsin-Milwaukee,-0.88,8.0,13,13,0.5,-0.72,108,College,Men,2018,1,3297
2020-09-03,143,Colorado College,-0.89,8.0,12,9,0.57,-1.21,154,College,Men,2018,1,3298
2020-09-03,144,Luther,-0.89,7.9,20,13,0.61,-1.55,217,College,Men,2018,1,3299
2020-09-03,145,Georgia B,-0.9,7.8,8,3,0.73,-2.02,313,College,Men,2018,1,3300
2020-09-03,146,Missouri State,-0.91,7.8,12,6,0.67,-1.68,242,College,Men,2018,1,3301
2020-09-03,147,Brandeis,-0.92,7.7,16,12,0.57,-1.3,173,College,Men,2018,1,3302
2020-09-03,148,Claremont,-0.93,7.6,16,9,0.64,-1.74,256,College,Men,2018,1,3303
2020-09-03,149,Pacific Lutheran,-0.94,7.6,14,6,0.7,-1.96,298,College,Men,2018,1,3304
2020-09-03,150,Clemson,-0.95,7.5,11,15,0.42,-0.53,84,College,Men,2018,1,3305
2020-09-03,151,Stevens Tech,-0.96,7.4,11,7,0.61,-1.42,199,College,Men,2018,1,3306
2020-09-03,152,Rensselaer Polytech,-0.98,7.3,19,15,0.56,-1.25,168,College,Men,2018,1,3307
2020-09-03,153,Colorado State B,-1.0,7.2,21,13,0.62,-1.61,227,College,Men,2018,1,3308
2020-09-03,154,Colby,-1.01,7.1,13,11,0.54,-1.23,163,College,Men,2018,1,3309
2020-09-03,155,Jefferson,-1.02,7.0,19,6,0.76,-2.24,357,College,Men,2018,1,3310
2020-09-03,156,Minnesota State-Mankato,-1.03,7.0,5,10,0.33,0.27,41,College,Men,2018,1,3311
2020-09-03,157,San Diego State University,-1.05,6.9,19,19,0.5,-0.96,130,College,Men,2018,1,3312
2020-09-03,158,Colgate,-1.05,6.8,14,5,0.74,-2.3,368,College,Men,2018,1,3313
2020-09-03,159,Saint Louis,-1.09,6.6,17,17,0.5,-1.17,152,College,Men,2018,1,3314
2020-09-03,160,Dayton,-1.09,6.6,15,9,0.62,-1.63,230,College,Men,2018,1,3315
2020-09-03,161,North Texas,-1.11,6.4,23,23,0.5,-1.09,144,College,Men,2018,1,3316
2020-09-03,162,Massachusetts B,-1.12,6.4,8,2,0.8,-2.44,409,College,Men,2018,1,3317
2020-09-03,163,Drexel,-1.15,6.2,9,12,0.43,-0.73,111,College,Men,2018,1,3318
2020-09-03,164,Johns Hopkins,-1.16,6.2,13,16,0.45,-0.75,114,College,Men,2018,1,3319
2020-09-03,165,Haverford,-1.16,6.2,14,11,0.56,-1.38,192,College,Men,2018,1,3320
2020-09-03,166,Chico State,-1.16,6.2,22,16,0.58,-1.56,220,College,Men,2018,1,3321
2020-09-03,167,Boston College,-1.17,6.1,11,14,0.44,-0.75,113,College,Men,2018,1,3322
2020-09-03,168,Grand Valley State,-1.2,5.9,9,10,0.47,-0.99,132,College,Men,2018,1,3323
2020-09-03,169,Florida Tech,-1.22,5.9,12,8,0.6,-1.67,236,College,Men,2018,1,3324
2020-09-03,170,Colorado School of Mines,-1.23,5.8,16,14,0.53,-1.36,186,College,Men,2018,1,3325
2020-09-03,171,Mississippi,-1.23,5.8,12,12,0.5,-1.24,165,College,Men,2018,1,3326
2020-09-03,172,North Carolina-Asheville,-1.24,5.7,14,16,0.47,-0.9,123,College,Men,2018,1,3327
2020-09-03,173,Colorado-Denver,-1.27,5.6,18,13,0.58,-1.68,240,College,Men,2018,1,3328
2020-09-03,174,Tufts B,-1.29,5.5,6,3,0.67,-2.06,324,College,Men,2018,1,3329
2020-09-03,175,Wisconsin-Eau Claire,-1.29,5.5,16,17,0.48,-1.15,149,College,Men,2018,1,3330
2020-09-03,176,NYU,-1.3,5.4,11,11,0.5,-1.23,162,College,Men,2018,1,3331
2020-09-03,177,Grove City,-1.31,5.4,12,7,0.63,-1.89,285,College,Men,2018,1,3332
2020-09-03,178,Hartford,-1.31,5.3,7,6,0.54,-1.4,197,College,Men,2018,1,3333
2020-09-03,179,Occidental,-1.32,5.3,18,12,0.6,-1.99,307,College,Men,2018,1,3334
2020-09-03,180,George Mason,-1.35,5.2,11,23,0.32,-0.32,67,College,Men,2018,1,3335
2020-09-03,181,Pittsburgh B,-1.36,5.1,16,11,0.59,-1.81,270,College,Men,2018,1,3336
2020-09-03,182,SUNY-Geneseo,-1.38,5.0,14,15,0.48,-1.23,160,College,Men,2018,1,3337
2020-09-03,183,Arizona State,-1.38,5.0,10,19,0.34,-0.38,73,College,Men,2018,1,3338
2020-09-03,184,Cedarville,-1.39,5.0,16,11,0.59,-1.83,273,College,Men,2018,1,3339
2020-09-03,185,Ohio,-1.39,5.0,10,13,0.43,-1.06,140,College,Men,2018,1,3340
2020-09-03,186,Princeton,-1.41,4.9,8,8,0.5,-1.32,178,College,Men,2018,1,3341
2020-09-03,187,SUNY-Binghamton,-1.43,4.8,14,16,0.47,-1.21,155,College,Men,2018,1,3342
2020-09-03,188,Houston,-1.43,4.8,3,4,0.43,-0.59,89,College,Men,2018,1,3343
2020-09-03,189,Delaware B,-1.46,4.6,18,6,0.75,-2.81,465,College,Men,2018,1,3344
2020-09-03,190,Christopher Newport,-1.47,4.6,13,6,0.68,-2.41,395,College,Men,2018,1,3345
2020-09-03,191,Texas-San Antonio,-1.49,4.5,8,12,0.4,-0.91,124,College,Men,2018,1,3346
2020-09-03,192,Kansas State,-1.5,4.5,15,13,0.54,-1.67,239,College,Men,2018,1,3347
2020-09-03,193,SUNY-Albany,-1.51,4.5,9,7,0.56,-1.63,231,College,Men,2018,1,3348
2020-09-03,194,Florida State B,-1.51,4.4,10,4,0.71,-2.61,434,College,Men,2018,1,3349
2020-09-03,195,Rice,-1.52,4.4,16,17,0.48,-1.4,196,College,Men,2018,1,3350
2020-09-03,196,Loyola-Chicago,-1.53,4.4,12,5,0.71,-2.52,419,College,Men,2018,1,3351
2020-09-03,197,Massachusetts C,-1.53,4.4,8,8,0.5,-1.41,198,College,Men,2018,1,3352
2020-09-03,198,West Chester,-1.54,4.3,9,9,0.5,-1.51,212,College,Men,2018,1,3353
2020-09-03,199,Truman State,-1.55,4.3,11,11,0.5,-1.52,213,College,Men,2018,1,3354
2020-09-03,200,South Florida,-1.57,4.2,6,16,0.27,-0.07,58,College,Men,2018,1,3355
2020-09-03,201,Wisconsin B,-1.58,4.1,11,8,0.58,-1.98,301,College,Men,2018,1,3356
2020-09-03,202,Oklahoma,-1.59,4.1,10,18,0.36,-0.76,115,College,Men,2018,1,3357
2020-09-03,203,Saint Rose,-1.6,4.1,6,4,0.6,-2.0,309,College,Men,2018,1,3358
2020-09-03,204,Vanderbilt,-1.61,4.0,14,16,0.47,-1.39,195,College,Men,2018,1,3359
2020-09-03,205,St John's,-1.62,4.0,6,9,0.4,-1.09,143,College,Men,2018,1,3360
2020-09-03,206,Ohio State B,-1.63,4.0,9,4,0.69,-2.7,449,College,Men,2018,1,3361
2020-09-03,207,Humboldt State,-1.63,4.0,12,13,0.48,-1.51,211,College,Men,2018,1,3362
2020-09-03,208,Montana,-1.64,3.9,11,11,0.5,-1.35,182,College,Men,2018,1,3363
2020-09-03,209,Colorado B,-1.65,3.9,17,14,0.55,-1.87,281,College,Men,2018,1,3364
2020-09-03,210,New Hampshire,-1.65,3.9,12,13,0.48,-1.54,215,College,Men,2018,1,3365
2020-09-03,211,Samford,-1.65,3.9,15,9,0.62,-2.33,375,College,Men,2018,1,3366
2020-09-03,212,Knox,-1.65,3.9,13,10,0.57,-2.0,310,College,Men,2018,1,3367
2020-09-03,213,California-Santa Cruz,-1.67,3.8,13,13,0.5,-1.76,258,College,Men,2018,1,3368
2020-09-03,214,Lewis & Clark,-1.67,3.8,16,17,0.48,-1.66,235,College,Men,2018,1,3369
2020-09-03,215,James Madison B,-1.67,3.8,19,10,0.66,-2.47,412,College,Men,2018,1,3370
2020-09-03,216,Muhlenberg,-1.68,3.8,6,3,0.67,-2.37,386,College,Men,2018,1,3371
2020-09-03,217,Bucknell,-1.69,3.7,10,5,0.67,-2.49,415,College,Men,2018,1,3372
2020-09-03,218,Wisconsin-La Crosse,-1.69,3.7,6,10,0.38,-0.93,128,College,Men,2018,1,3373
2020-09-03,219,South Carolina B,-1.72,3.6,15,9,0.62,-2.37,388,College,Men,2018,1,3374
2020-09-03,220,Slippery Rock,-1.72,3.6,4,3,0.57,-2.09,327,College,Men,2018,1,3375
2020-09-03,221,Miami (Ohio),-1.74,3.6,11,7,0.61,-2.38,389,College,Men,2018,1,3376
2020-09-03,222,Liberty,-1.76,3.5,12,18,0.4,-1.13,148,College,Men,2018,1,3377
2020-09-03,223,Stephen F. Austin,-1.77,3.5,20,14,0.59,-2.25,358,College,Men,2018,1,3378
2020-09-03,224,Eastern Michigan,-1.78,3.4,4,3,0.57,-2.1,329,College,Men,2018,1,3379
2020-09-03,225,Cal Poly-Pomona,-1.78,3.4,12,17,0.41,-1.28,171,College,Men,2018,1,3380
2020-09-03,226,Drake University,-1.78,3.4,14,10,0.58,-2.22,353,College,Men,2018,1,3381
2020-09-03,227,Navy,-1.79,3.4,10,15,0.4,-1.21,153,College,Men,2018,1,3382
2020-09-03,228,Baylor B,-1.79,3.4,5,2,0.71,-2.76,458,College,Men,2018,1,3383
2020-09-03,229,Denver,-1.8,3.4,10,11,0.48,-1.64,233,College,Men,2018,1,3384
2020-09-03,230,Lamar,-1.81,3.3,3,4,0.43,-1.23,164,College,Men,2018,1,3385
2020-09-03,231,Macalester,-1.82,3.3,7,9,0.44,-1.34,181,College,Men,2018,1,3386
2020-09-03,232,Sonoma State,-1.82,3.3,12,15,0.44,-1.48,207,College,Men,2018,1,3387
2020-09-03,233,Winona State,-1.83,3.3,15,15,0.5,-1.85,275,College,Men,2018,1,3388
2020-09-03,234,Northeastern B,-1.84,3.2,18,8,0.69,-2.85,472,College,Men,2018,1,3389
2020-09-03,235,Marist,-1.84,3.2,8,10,0.44,-1.59,225,College,Men,2018,1,3390
2020-09-03,236,Georgia State,-1.84,3.2,8,9,0.47,-1.58,223,College,Men,2018,1,3391
2020-09-03,237,California B,-1.85,3.2,15,9,0.62,-2.66,440,College,Men,2018,1,3392
2020-09-03,238,Emerson,-1.85,3.2,10,5,0.67,-2.81,464,College,Men,2018,1,3393
2020-09-03,239,Texas A&M B,-1.86,3.2,11,8,0.58,-2.36,382,College,Men,2018,1,3394
2020-09-03,240,Swarthmore,-1.86,3.2,9,15,0.38,-1.23,161,College,Men,2018,1,3395
2020-09-03,241,SUNY-Fredonia,-1.86,3.2,12,7,0.63,-2.53,422,College,Men,2018,1,3396
2020-09-03,242,Connecticut College,-1.87,3.1,2,3,0.4,-1.36,183,College,Men,2018,1,3397
2020-09-03,243,Maryland B,-1.89,3.1,14,9,0.61,-2.42,398,College,Men,2018,1,3398
2020-09-03,244,George Washington,-1.89,3.1,8,18,0.31,-0.77,116,College,Men,2018,1,3399
2020-09-03,245,Rochester,-1.9,3.1,7,12,0.37,-1.16,150,College,Men,2018,1,3400
2020-09-03,246,Massachusetts-Dartmouth,-1.9,3.0,3,7,0.3,-0.61,92,College,Men,2018,1,3401
2020-09-03,247,Marcus,-1.91,3.0,3,5,0.38,-1.22,159,College,Men,2018,1,3402
2020-09-03,248,Carleton College-Hot Karls,-1.93,3.0,14,11,0.56,-2.26,361,College,Men,2018,1,3403
2020-09-03,249,Texas Christian,-1.94,2.9,15,13,0.54,-2.04,321,College,Men,2018,1,3404
2020-09-03,250,High Point,-1.94,2.9,15,15,0.5,-1.92,289,College,Men,2018,1,3405
2020-09-03,251,Illinois B,-1.95,2.9,17,16,0.52,-2.0,311,College,Men,2018,1,3406
2020-09-03,252,California-San Diego,-1.96,2.9,8,19,0.3,-0.74,112,College,Men,2018,1,3407
2020-09-03,253,Bradley,-1.96,2.9,9,8,0.53,-2.2,349,College,Men,2018,1,3408
2020-09-03,254,Gonzaga,-1.96,2.9,13,17,0.43,-1.42,200,College,Men,2018,1,3409
2020-09-03,255,Dartmouth B,-1.98,2.8,14,10,0.58,-2.49,417,College,Men,2018,1,3410
2020-09-03,256,North Florida,-2.01,2.7,7,7,0.5,-1.89,284,College,Men,2018,1,3411
2020-09-03,257,Valparaiso,-2.01,2.7,10,7,0.59,-2.43,400,College,Men,2018,1,3412
2020-09-03,258,Wisconsin-Stevens Point,-2.03,2.7,6,6,0.5,-1.97,300,College,Men,2018,1,3413
2020-09-03,259,Arizona State B,-2.05,2.6,21,12,0.64,-2.84,470,College,Men,2018,1,3414
2020-09-03,260,Brown B,-2.05,2.6,10,8,0.56,-2.37,387,College,Men,2018,1,3415
2020-09-03,261,DePaul,-2.05,2.6,10,9,0.53,-2.21,350,College,Men,2018,1,3416
2020-09-03,262,Penn State B,-2.07,2.6,11,8,0.58,-2.57,427,College,Men,2018,1,3417
2020-09-03,263,Alabama-Birmingham,-2.07,2.6,12,19,0.39,-1.42,202,College,Men,2018,1,3418
2020-09-03,264,William & Mary B,-2.08,2.6,13,9,0.59,-2.6,433,College,Men,2018,1,3419
2020-09-03,265,SUNY-Buffalo,-2.08,2.6,7,15,0.32,-1.1,145,College,Men,2018,1,3420
2020-09-03,266,Northern Iowa,-2.08,2.5,10,15,0.4,-1.6,226,College,Men,2018,1,3421
2020-09-03,267,Wooster,-2.1,2.5,7,9,0.44,-1.8,267,College,Men,2018,1,3422
2020-09-03,268,Ferris State,-2.11,2.5,4,3,0.57,-2.58,430,College,Men,2018,1,3423
2020-09-03,269,Beloit College,-2.12,2.5,8,5,0.62,-2.83,467,College,Men,2018,1,3424
2020-09-03,270,Virginia Commonwealth,-2.12,2.5,4,16,0.2,-0.31,66,College,Men,2018,1,3425
2020-09-03,271,Brigham Young B,-2.12,2.5,7,7,0.5,-2.14,338,College,Men,2018,1,3426
2020-09-03,272,SUNY-New Paltz,-2.13,2.4,2,3,0.4,-1.55,219,College,Men,2018,1,3427
2020-09-03,273,Messiah College B,-2.13,2.4,4,2,0.67,-3.22,499,College,Men,2018,1,3428
2020-09-03,274,Clarkson,-2.15,2.4,4,6,0.4,-1.79,265,College,Men,2018,1,3429
2020-09-03,275,Whitworth,-2.15,2.4,11,9,0.55,-2.49,414,College,Men,2018,1,3430
2020-09-03,276,Cornell B,-2.15,2.4,9,4,0.69,-3.25,501,College,Men,2018,1,3431
2020-09-03,277,Arkansas State,-2.16,2.4,7,5,0.58,-2.65,439,College,Men,2018,1,3432
2020-09-03,278,West Virginia,-2.16,2.4,12,10,0.55,-2.29,365,College,Men,2018,1,3433
2020-09-03,279,Rhode Island,-2.2,2.3,4,11,0.27,-0.65,101,College,Men,2018,1,3434
2020-09-03,280,Bentley,-2.21,2.3,7,10,0.41,-1.67,237,College,Men,2018,1,3435
2020-09-03,281,Messiah,-2.22,2.2,10,18,0.36,-1.5,210,College,Men,2018,1,3436
2020-09-03,282,St. Thomas,-2.22,2.2,6,8,0.43,-1.88,282,College,Men,2018,1,3437
2020-09-03,283,Harvard B,-2.23,2.2,7,5,0.58,-2.78,459,College,Men,2018,1,3438
2020-09-03,284,Kenyon,-2.24,2.2,3,3,0.5,-2.33,373,College,Men,2018,1,3439
2020-09-03,285,Maryland-Baltimore County,-2.24,2.2,9,16,0.36,-1.5,209,College,Men,2018,1,3440
2020-09-03,286,Notre Dame B,-2.25,2.2,5,3,0.62,-3.01,487,College,Men,2018,1,3441
2020-09-03,287,Georgia Southern,-2.25,2.2,9,23,0.28,-0.95,129,College,Men,2018,1,3442
2020-09-03,288,Virginia Tech B,-2.28,2.1,3,3,0.5,-2.43,403,College,Men,2018,1,3443
2020-09-03,289,Georgetown B,-2.3,2.1,11,6,0.65,-3.24,500,College,Men,2018,1,3444
2020-09-03,290,Utah Valley,-2.3,2.1,8,11,0.42,-1.96,299,College,Men,2018,1,3445
2020-09-03,291,Ball State,-2.31,2.0,6,16,0.27,-1.16,151,College,Men,2018,1,3446
2020-09-03,292,Harding,-2.32,2.0,8,15,0.35,-1.54,216,College,Men,2018,1,3447
2020-09-03,293,Catholic,-2.34,2.0,5,11,0.31,-1.25,167,College,Men,2018,1,3448
2020-09-03,294,Ithaca,-2.35,2.0,10,8,0.56,-2.67,443,College,Men,2018,1,3449
2020-09-03,295,Trinity University,-2.36,2.0,4,2,0.67,-3.39,509,College,Men,2018,1,3450
2020-09-03,296,Lancaster Bible,-2.37,1.9,6,5,0.55,-2.87,476,College,Men,2018,1,3451
2020-09-03,297,Southern Illinois-Edwardsville,-2.42,1.8,5,4,0.56,-2.93,483,College,Men,2018,1,3452
2020-09-03,298,Dickinson,-2.43,1.8,7,12,0.37,-1.86,280,College,Men,2018,1,3453
2020-09-03,299,Georgia Tech B,-2.44,1.8,5,7,0.42,-2.15,340,College,Men,2018,1,3454
2020-09-03,300,North Georgia,-2.45,1.8,6,8,0.43,-2.05,323,College,Men,2018,1,3455
2020-09-03,301,Missouri,-2.46,1.8,4,10,0.29,-1.42,201,College,Men,2018,1,3456
2020-09-03,302,Rowan,-2.46,1.8,6,15,0.29,-1.36,188,College,Men,2018,1,3457
2020-09-03,303,American,-2.46,1.8,9,15,0.38,-1.86,277,College,Men,2018,1,3458
2020-09-03,304,Worcester Polytechnic,-2.47,1.7,4,9,0.31,-1.36,184,College,Men,2018,1,3459
2020-09-03,305,San Jose State,-2.48,1.7,8,10,0.44,-2.25,359,College,Men,2018,1,3460
2020-09-03,306,Syracuse,-2.48,1.7,5,17,0.23,-0.88,120,College,Men,2018,1,3461
2020-09-03,307,Northeastern C,-2.49,1.7,9,5,0.64,-3.34,507,College,Men,2018,1,3462
2020-09-03,308,Connecticut B,-2.5,1.7,12,7,0.63,-3.33,505,College,Men,2018,1,3463
2020-09-03,309,Rowan B,-2.5,1.7,16,13,0.55,-2.9,482,College,Men,2018,1,3464
2020-09-03,310,Central Florida B,-2.51,1.7,7,8,0.47,-2.44,406,College,Men,2018,1,3465
2020-09-03,311,Northwestern B,-2.51,1.7,12,10,0.55,-2.84,468,College,Men,2018,1,3466
2020-09-03,312,Eastern Illinois,-2.52,1.7,9,13,0.41,-2.13,336,College,Men,2018,1,3467
2020-09-03,313,Union (Tennessee),-2.53,1.6,7,10,0.41,-2.19,346,College,Men,2018,1,3468
2020-09-03,314,Scranton,-2.54,1.6,4,8,0.33,-1.86,278,College,Men,2018,1,3469
2020-09-03,315,Cal State-Long Beach,-2.55,1.6,5,7,0.42,-2.18,342,College,Men,2018,1,3470
2020-09-03,316,Trine,-2.55,1.6,4,7,0.36,-1.99,304,College,Men,2018,1,3471
2020-09-03,317,Clark,-2.55,1.6,2,4,0.33,-1.77,259,College,Men,2018,1,3472
2020-09-03,318,Bates B,-2.55,1.6,1,2,0.33,-2.18,343,College,Men,2018,1,3473
2020-09-03,319,Boise State,-2.56,1.6,7,15,0.32,-1.49,208,College,Men,2018,1,3474
2020-09-03,320,Northern Illinois,-2.56,1.6,8,15,0.35,-1.72,251,College,Men,2018,1,3475
2020-09-03,321,Western Washington B,-2.56,1.6,9,14,0.39,-1.82,271,College,Men,2018,1,3476
2020-09-03,322,Maine-Farmington,-2.58,1.6,3,9,0.25,-1.11,146,College,Men,2018,1,3477
2020-09-03,323,Texas A&M C,-2.59,1.6,8,9,0.47,-2.41,393,College,Men,2018,1,3478
2020-09-03,324,Montana State University,-2.6,1.5,6,11,0.35,-1.88,283,College,Men,2018,1,3479
2020-09-03,325,LSU B,-2.6,1.5,8,11,0.42,-2.28,363,College,Men,2018,1,3480
2020-09-03,326,Washington State,-2.61,1.5,12,14,0.46,-2.4,392,College,Men,2018,1,3481
2020-09-03,327,Berry,-2.64,1.5,9,11,0.45,-2.41,394,College,Men,2018,1,3482
2020-09-03,328,Iowa State B,-2.66,1.4,6,12,0.33,-1.71,247,College,Men,2018,1,3483
2020-09-03,329,Massachusetts-Lowell,-2.67,1.4,5,11,0.31,-1.62,229,College,Men,2018,1,3484
2020-09-03,330,College of New Jersey,-2.68,1.4,4,11,0.27,-1.64,232,College,Men,2018,1,3485
2020-09-03,331,Maine,-2.68,1.4,0,2,0.0,-0.91,125,College,Men,2018,1,3486
